lon,lat,PINN_log_dep,PINN_Diffusivity
80.16806722689074,-90.0,-2.9683125,0.00043856556
83.19327731092437,-90.0,-2.9519172,0.00045023538
86.21848739495795,-90.0,-2.9359195,0.00046434428
89.24369747899158,-90.0,-2.924476,0.00047967228
92.2689075630252,-90.0,-2.8979077,0.0004963563
95.29411764705884,-90.0,-2.877474,0.0005124945
98.3193277310924,-90.0,-2.8474586,0.00053092535
101.34453781512605,-90.0,-2.8184412,0.0005486383
104.36974789915968,-90.0,-2.7938764,0.0005689193
107.39495798319324,-90.0,-2.7691312,0.00058922207
110.42016806722688,-90.0,-2.7484956,0.00061396736
113.44537815126051,-90.0,-2.7230287,0.0006389117
116.47058823529407,-90.0,-2.694534,0.0006663082
119.49579831932772,-90.0,-2.6776679,0.00069572224
122.52100840336136,-90.0,-2.646137,0.0007258251
125.54621848739492,-90.0,-2.6352947,0.00075548724
128.57142857142856,-90.0,-2.6106272,0.000781051
131.5966386554622,-90.0,-2.60578,0.0007987955
134.62184873949582,-90.0,-2.5900729,0.0008210911
137.6470588235294,-90.0,-2.5840192,0.0008458572
140.67226890756302,-90.0,-2.5787706,0.00086666434
143.69747899159665,-90.0,-2.5639517,0.00089017214
146.72268907563023,-90.0,-2.5580356,0.0009138193
149.74789915966386,-90.0,-2.557522,0.00093826605
152.7731092436975,-90.0,-2.5525284,0.0009587599
155.79831932773106,-90.0,-2.5327425,0.0009861045
158.8235294117647,-90.0,-2.5307896,0.0010139816
161.84873949579833,-90.0,-2.525254,0.0010427482
164.8739495798319,-90.0,-2.5081744,0.0010791481
167.89915966386553,-90.0,-2.4862988,0.0011164399
170.92436974789916,-90.0,-2.4719594,0.0011489722
173.94957983193274,-90.0,-2.4541326,0.0011850626
176.97478991596637,-90.0,-2.4534686,0.0012125513
180.0,-90.0,-2.4218488,0.0012553056
-180.0,-86.94915254237289,-2.7453492,0.0014089504
-176.9747899159664,-86.94915254237289,-2.7207775,0.0014841594
-173.94957983193277,-86.94915254237289,-2.6967046,0.001565167
-170.92436974789916,-86.94915254237289,-2.6780245,0.0016476798
-167.89915966386553,-86.94915254237289,-2.6565704,0.0017424113
-164.87394957983193,-86.94915254237289,-2.6399474,0.001839461
-161.84873949579833,-86.94915254237289,-2.6270657,0.001941481
-158.8235294117647,-86.94915254237289,-2.6101866,0.0020491837
-155.7983193277311,-86.94915254237289,-2.5951364,0.002166459
-152.7731092436975,-86.94915254237289,-2.5828667,0.0022853462
-149.74789915966386,-86.94915254237289,-2.5794716,0.0024017172
-146.72268907563026,-86.94915254237289,-2.5721805,0.0025128291
-143.69747899159665,-86.94915254237289,-2.5619164,0.0026247692
-140.67226890756302,-86.94915254237289,-2.5504112,0.0027474577
-137.64705882352942,-86.94915254237289,-2.5451863,0.002858322
-134.62184873949582,-86.94915254237289,-2.5348532,0.002986901
-131.5966386554622,-86.94915254237289,-2.5349078,0.0030807096
-128.57142857142856,-86.94915254237289,-2.5346122,0.0031911496
-125.54621848739497,-86.94915254237289,-2.5435786,0.0032175742
-122.52100840336136,-86.94915254237289,-2.5540037,0.0032268933
-119.49579831932772,-86.94915254237289,-2.560949,0.0032249107
-116.47058823529412,-86.94915254237289,-2.5664,0.0032044644
-113.44537815126051,-86.94915254237289,-2.5585046,0.0031782638
-110.4201680672269,-86.94915254237289,-2.5599692,0.0031086302
-107.39495798319328,-86.94915254237289,-2.5582297,0.0030293071
-104.36974789915966,-86.94915254237289,-2.5659385,0.0029536807
-101.34453781512605,-86.94915254237289,-2.5738573,0.002933655
-98.31932773109244,-86.94915254237289,-2.5814152,0.002888372
-95.29411764705884,-86.94915254237289,-2.5858853,0.0028553132
-92.2689075630252,-86.94915254237289,-2.5960171,0.0027948301
-89.2436974789916,-86.94915254237289,-2.6022377,0.00273931
-86.21848739495799,-86.94915254237289,-2.6161113,0.002660586
-83.19327731092437,-86.94915254237289,-2.635393,0.002579874
-80.16806722689076,-86.94915254237289,-2.642199,0.0025185163
-77.14285714285714,-86.94915254237289,-2.6556008,0.0024344206
-74.11764705882354,-86.94915254237289,-2.6612902,0.0023513436
-71.09243697478992,-86.94915254237289,-2.6641564,0.002260959
-68.0672268907563,-86.94915254237289,-2.6689532,0.002141597
-65.0420168067227,-86.94915254237289,-2.6700459,0.002027057
-62.01680672268908,-86.94915254237289,-2.6674232,0.001905249
-58.991596638655466,-86.94915254237289,-2.6618955,0.0017892965
-55.96638655462185,-86.94915254237289,-2.6496398,0.0016688342
-52.94117647058823,-86.94915254237289,-2.6500616,0.0015560025
-49.91596638655463,-86.94915254237289,-2.6614826,0.0014436161
-46.89075630252103,-86.94915254237289,-2.6686246,0.0013501719
-43.8655462184874,-86.94915254237289,-2.677752,0.0012585105
-40.84033613445379,-86.94915254237289,-2.6825595,0.0011771404
-37.81512605042016,-86.94915254237289,-2.6960049,0.0011031369
-34.78991596638656,-86.94915254237289,-2.69833,0.0010397985
